"charged_off","num_seq","maxDue","times_pastdue","annual_income","num_of_accounts","debt_to_income","risk_group","co_app","own_home","ach_billing_type_desc","ContactsMade_Inbound","ContactsMade_Outbound","Made_Promise","Trust","ach_billing","ach_onetime","ach_recurring","ach_none"
"1",5,0,0,50256,14,0.0933619866284623,15,0,0,"One-Time",3,2,0,NA,0,1,0,0
"0",3,10,0,60000,15,0.142651382905994,16,1,0,"No ACH",0,1,0,NA,0,0,0,1
"0",14,0,0,74400,11,0.0903225806451613,5,0,0,"Billing",10,0,0,NA,1,0,0,0
"0",3,13,0,54548,6,0.130516570044129,3,0,1,"One-Time",7,0,0,NA,0,1,0,0
"1",10,0,0,11700,6,0.159478148528586,12,1,1,"Recurring",0,1,0,NA,0,0,1,0
"1",17,0,0,59800,5,0.0949047320278704,7,1,1,"Recurring",4,4,0,NA,0,0,1,0
"1",6,0,0,114664,13,0.130516570044129,11,0,1,"Recurring",9,0,0,NA,0,0,1,0
"1",7,0,0,69498,13,0.130516570044129,11,1,1,"Recurring",4,6,0,NA,0,0,1,0
"1",19,0,0,34320,11,0.0143696930111039,15,0,0,"One-Time",1,1,0,NA,0,1,0,0
"1",6,0,0,36000,3,0.176142283077839,2,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",6,0,0,38400,7,0.130516570044129,11,0,1,"Recurring",10,4,1,0.615384615384615,0,0,1,0
"1",7,13,1,59800,5,0.227246591857554,4,0,1,"One-Time",0,1,0,NA,0,1,0,0
"1",8,74,5,45760,3,0.345289456107731,9,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",15,0,0,83746,12,0.18685330482664,12,0,1,"Billing",3,7,0,NA,1,0,0,0
"1",7,38,3,59800,12,0.018001536716549,13,0,1,"Billing",3,6,0,NA,1,0,0,0
"1",11,0,0,104000,7,0.0574593284873659,14,0,0,"Recurring",2,0,0,NA,0,0,1,0
"1",12,10,0,100304,10,0.245244646488814,8,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",11,0,0,36400,5,0.130516570044129,11,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",3,13,1,59448,11,0.130516570044129,17,0,1,"Recurring",10,0,1,0.625,0,0,1,0
"0",11,0,0,59800,8,0.0885751280380692,4,0,1,"One-Time",10,2,1,0.666666666666667,0,1,0,0
"1",5,0,0,62600,3,0.247492232578784,6,0,1,"Billing",0,0,0,NA,1,0,0,0
"1",3,10,0,90000,11,0.130516570044129,11,0,0,"No ACH",1,0,0,NA,0,0,0,1
"0",13,0,0,15600,8,0.134939437418666,13,0,0,"Recurring",9,1,0,NA,0,0,1,0
"0",5,13,2,59800,8,0.112468576820432,3,0,1,"One-Time",6,6,0,NA,0,1,0,0
"0",16,0,0,65000,4,0.130516570044129,11,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",4,10,1,91000,14,0.187656600290123,12,0,1,"Recurring",4,1,0,NA,0,0,1,0
"1",4,0,0,88400,7,0.0233422245000175,7,0,0,"One-Time",6,2,0,NA,0,1,0,0
"1",4,43,2,78000,2,0.130516570044129,12,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",6,10,0,59800,5,0.130516570044129,3,0,1,"One-Time",2,0,0,NA,0,1,0,0
"0",16,0,0,127400,5,0.135443157200716,2,0,1,"Recurring",1,6,0,NA,0,0,1,0
"1",10,0,0,23088,6,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"1",6,0,0,50400,3,0.130516570044129,11,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",5,12,0,24684,11,0.130516570044129,11,1,0,"Recurring",4,8,0,NA,0,0,1,0
"1",7,52,4,32208,6,0.159661107962173,13,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",4,10,1,59800,8,0.130516570044129,11,0,1,"Recurring",2,1,0,NA,0,0,1,0
"1",4,10,0,82200,4,0.130516570044129,11,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",10,0,0,59800,16,0.0667701592506672,10,0,1,"Recurring",1,5,0,NA,0,0,1,0
"0",6,12,0,65000,7,0.130516570044129,11,0,0,"Recurring",1,0,0,NA,0,0,1,0
"1",9,13,1,78000,8,0.232769230769231,16,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",2,13,0,29268,6,0.130516570044129,11,0,1,"No ACH",4,6,0,NA,0,0,0,1
"1",11,0,0,29432,5,0.130516570044129,11,0,1,"Billing",0,8,0,NA,1,0,0,0
"0",4,0,0,72800,4,0.130516570044129,11,0,1,"Recurring",2,0,1,1,0,0,1,0
"0",13,0,0,89570,12,0.130516570044129,11,0,1,"Recurring",5,2,0,NA,0,0,1,0
"0",13,0,0,67600,8,0.130516570044129,11,0,1,"Recurring",2,0,0,NA,0,0,1,0
"1",4,13,0,49656,14,0.130516570044129,11,0,0,"One-Time",7,1,0,NA,0,1,0,0
"0",14,0,0,52000,6,0.130516570044129,11,0,0,"One-Time",1,1,0,NA,0,1,0,0
"0",6,13,3,52000,7,0.130516570044129,11,0,0,"One-Time",3,9,0,NA,0,1,0,0
"0",5,0,0,33800,6,0.130516570044129,11,0,0,"Billing",5,0,0,NA,1,0,0,0
"0",5,11,0,110000,7,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",7,13,0,131304,7,0.130516570044129,11,0,0,"Recurring",10,8,0,NA,0,0,1,0
"0",18,0,0,27040,5,0.130516570044129,11,0,1,"One-Time",2,0,0,NA,0,1,0,0
"0",10,0,0,59800,8,0.130516570044129,11,0,1,"Recurring",1,6,0,NA,0,0,1,0
"0",18,0,0,49434,3,0.130516570044129,11,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",7,0,0,57278,10,0.130516570044129,11,0,1,"One-Time",1,1,0,NA,0,1,0,0
"0",7,53,3,146318,7,0.130516570044129,11,0,0,"Recurring",8,10,0,NA,0,0,1,0
"0",8,0,0,123600,6,0.130516570044129,11,0,1,"Recurring",2,3,0,NA,0,0,1,0
"1",14,0,0,70200,6,0.130516570044129,11,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",3,10,0,66560,4,0.130516570044129,17,1,1,"No ACH",3,0,0,NA,0,0,0,1
"0",12,0,0,104000,12,0.130516570044129,11,0,1,"One-Time",2,0,0,NA,0,1,0,0
"1",6,43,2,19440,3,0.130516570044129,11,0,0,"One-Time",3,0,0,NA,0,1,0,0
"1",3,0,0,78240,3,0.130516570044129,11,0,1,"Recurring",1,9,0,NA,0,0,1,0
"1",11,12,0,44200,6,0.130516570044129,10,0,0,"Recurring",3,8,0,NA,0,0,1,0
"1",5,0,0,59800,6,0.130516570044129,11,0,0,"Recurring",1,9,0,NA,0,0,1,0
"1",19,0,0,33280,10,0.130516570044129,11,0,1,"One-Time",0,0,0,NA,0,1,0,0
"0",2,10,0,44892,11,0.130516570044129,14,0,1,"No ACH",2,0,0,NA,0,0,0,1
"1",6,13,1,59800,4,0.130516570044129,11,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",9,13,0,42240,7,0.130516570044129,11,1,1,"Recurring",2,0,0,NA,0,0,1,0
"1",4,12,0,59800,8,0.130516570044129,11,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",9,0,0,40044,14,0.130516570044129,14,0,0,"Billing",1,3,0,NA,1,0,0,0
"0",5,13,3,18288,11,0.130516570044129,11,0,1,"One-Time",10,10,0,NA,0,1,0,0
"0",12,0,0,57200,3,0.130516570044129,11,0,0,"Recurring",1,3,0,NA,0,0,1,0
"0",10,0,0,59800,7,0.130516570044129,11,0,1,"Billing",2,0,0,NA,1,0,0,0
"1",4,12,0,103200,7,0.130516570044129,11,0,1,"Recurring",2,2,0,NA,0,0,1,0
"0",7,10,0,65000,3,0.130516570044129,11,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",4,0,0,1380,11,0.130516570044129,13,0,0,"Recurring",3,4,0,NA,0,0,1,0
"0",11,10,0,38012,7,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",6,0,0,52800,3,0.130516570044129,11,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",9,44,3,28800,8,0.130516570044129,11,0,0,"Recurring",0,0,0,NA,0,0,1,0
"1",4,13,0,59800,10,0.130516570044129,11,1,1,"Recurring",0,0,0,NA,0,0,1,0
"0",11,0,0,24000,3,0.130516570044129,11,0,0,"One-Time",7,1,0,NA,0,1,0,0
"1",8,0,0,59800,8,0.130516570044129,11,1,1,"Billing",0,5,0,NA,1,0,0,0
"0",3,10,0,93990,7,0.130516570044129,7,1,0,"No ACH",1,3,0,NA,0,0,0,1
"0",8,12,0,68004,5,0.130516570044129,4,0,1,"One-Time",1,2,0,NA,0,1,0,0
"0",3,0,0,82440,5,0.130516570044129,11,0,1,"One-Time",2,6,0,NA,0,1,0,0
"0",8,0,0,53856,6,0.130516570044129,11,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",9,0,0,9912,12,0.130516570044129,11,1,1,"Recurring",4,3,0,NA,0,0,1,0
"0",9,10,2,45600,5,0.130516570044129,11,0,1,"Recurring",3,2,0,NA,0,0,1,0
"1",8,0,0,59800,6,0.130516570044129,11,1,1,"Billing",2,1,0,NA,1,0,0,0
"0",5,0,0,59800,4,0.130516570044129,15,1,1,"One-Time",2,10,0,NA,0,1,0,0
"0",7,0,0,59800,7,0.130516570044129,11,0,0,"One-Time",2,0,0,NA,0,1,0,0
"0",6,0,0,59800,6,0.130516570044129,11,0,1,"One-Time",5,5,0,NA,0,1,0,0
"1",4,13,0,84012,14,0.130516570044129,11,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",7,10,0,46540,10,0.130516570044129,11,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",8,24,5,77480,11,0.130516570044129,11,0,1,"Recurring",4,2,1,1,0,0,1,0
"1",7,0,0,49920,15,0.130516570044129,11,1,1,"Recurring",2,9,0,NA,0,0,1,0
"1",14,0,0,93600,4,0.130516570044129,11,0,0,"Recurring",1,3,0,NA,0,0,1,0
"1",3,43,0,31264,13,0.130516570044129,17,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",17,10,1,35016,18,0.130516570044129,11,1,1,"One-Time",10,0,0,NA,0,1,0,0
"1",20,0,0,38376,14,0.130516570044129,11,0,0,"Recurring",2,3,0,NA,0,0,1,0
"0",6,0,0,68588,15,0.130516570044129,11,0,0,"Recurring",4,0,0,NA,0,0,1,0
"0",4,12,0,26604,11,0.130516570044129,15,1,0,"Recurring",2,2,1,1,0,0,1,0
"0",9,0,0,59800,16,0.130516570044129,11,1,1,"One-Time",0,0,0,NA,0,1,0,0
"1",6,12,0,67600,7,0.130516570044129,18,0,1,"Recurring",3,5,0,NA,0,0,1,0
"0",17,0,0,130000,16,0.130516570044129,11,1,0,"Recurring",3,0,0,NA,0,0,1,0
"0",3,10,0,39000,3,0.130516570044129,16,0,1,"No ACH",5,0,0,NA,0,0,0,1
"1",6,27,2,65000,6,0.130516570044129,14,0,0,"Billing",0,0,0,NA,1,0,0,0
"1",8,10,1,59800,5,0.130516570044129,11,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",11,0,0,55380,10,0.130516570044129,11,0,0,"One-Time",3,0,0,NA,0,1,0,0
"0",3,10,0,51090,9,0.130516570044129,8,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",5,0,0,17160,7,0.130516570044129,7,0,1,"Recurring",6,0,0,NA,0,0,1,0
"0",3,13,0,59800,8,0.130516570044129,11,0,0,"No ACH",3,0,0,NA,0,0,0,1
"0",11,0,0,52026,17,0.130516570044129,11,0,0,"Recurring",4,0,0,NA,0,0,1,0
"0",5,0,0,21420,12,0.130516570044129,11,1,1,"Recurring",2,9,0,NA,0,0,1,0
"1",7,0,0,105816,7,0.130516570044129,11,0,1,"Recurring",2,1,0,NA,0,0,1,0
"1",9,0,0,59800,6,0.130516570044129,11,0,1,"Recurring",1,5,0,NA,0,0,1,0
"1",6,13,2,65000,3,0.130516570044129,11,0,0,"One-Time",1,0,0,NA,0,1,0,0
"1",3,13,0,19644,4,0.130516570044129,7,0,1,"Recurring",1,0,0,NA,0,0,1,0
"1",9,12,0,59800,3,0.130516570044129,11,0,0,"One-Time",0,0,0,NA,0,1,0,0
"1",7,0,0,57200,14,0.130516570044129,11,0,0,"Recurring",5,0,0,NA,0,0,1,0
"1",8,0,0,36960,2,0.130516570044129,11,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",9,0,0,80600,7,0.130516570044129,11,1,1,"Billing",1,3,0,NA,1,0,0,0
"1",5,93,2,59800,12,0.130516570044129,11,0,0,"Recurring",0,0,0,NA,0,0,1,0
"0",9,4,0,76800,4,0.130516570044129,6,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",6,0,0,64356,9,0.130516570044129,11,0,1,"Recurring",4,1,1,0.8,0,0,1,0
"1",7,0,0,57200,8,0.130516570044129,12,0,1,"Recurring",1,4,0,NA,0,0,1,0
"0",10,0,0,63570,6,0.130516570044129,16,0,1,"Recurring",6,6,0,NA,0,0,1,0
"1",9,0,0,59800,7,0.130516570044129,11,0,0,"Recurring",0,4,0,NA,0,0,1,0
"1",10,0,0,49404,3,0.130516570044129,11,0,0,"One-Time",1,6,0,NA,0,1,0,0
"0",6,0,0,85878,12,0.130516570044129,11,0,1,"Recurring",1,3,0,NA,0,0,1,0
"1",9,0,0,30120,9,0.130516570044129,11,0,1,"Recurring",1,0,0,NA,0,0,1,0
"1",8,0,0,45240,5,0.130516570044129,4,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",14,10,0,70200,7,0.130516570044129,9,0,1,"Recurring",1,6,0,NA,0,0,1,0
"0",4,13,1,41600,9,0.130516570044129,11,0,0,"Recurring",4,2,0,NA,0,0,1,0
"1",7,0,0,44200,16,0.130516570044129,11,1,1,"Recurring",0,6,0,NA,0,0,1,0
"0",6,13,0,93314,10,0.130516570044129,11,0,1,"Recurring",1,3,0,NA,0,0,1,0
"1",9,0,0,59800,15,0.130516570044129,11,0,1,"Billing",2,8,0,NA,1,0,0,0
"0",5,13,0,59800,12,0.130516570044129,11,0,1,"Recurring",2,2,0,NA,0,0,1,0
"0",2,10,0,34998.08,7,0.130516570044129,7,0,1,"No ACH",1,3,0,NA,0,0,0,1
"0",2,13,0,34848,10,0.130516570044129,9,0,1,"No ACH",6,1,1,1,0,0,0,1
"1",6,0,0,96000,13,0.130516570044129,11,0,0,"Recurring",4,1,0,NA,0,0,1,0
"0",10,0,0,43680,12,0.130516570044129,11,0,1,"Recurring",4,1,0,NA,0,0,1,0
"1",11,0,0,59800,5,0.130516570044129,11,0,0,"Recurring",3,1,0,NA,0,0,1,0
"1",7,10,1,37700,10,0.130516570044129,11,0,0,"Billing",2,1,0,NA,1,0,0,0
"1",10,10,1,137800,8,0.130516570044129,11,0,1,"One-Time",3,2,0,NA,0,1,0,0
"1",13,0,0,52000,17,0.130516570044129,17,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",4,0,0,124800,6,0.130516570044129,16,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",8,0,0,114984,6,0.130516570044129,11,0,1,"One-Time",3,3,0,NA,0,1,0,0
"0",18,0,0,67992,4,0.130516570044129,11,0,1,"Recurring",0,3,0,NA,0,0,1,0
"1",5,0,0,54000,8,0.130516570044129,11,0,1,"Recurring",10,0,0,NA,0,0,1,0
"1",6,13,0,26136,4,0.130516570044129,6,0,0,"Recurring",1,6,0,NA,0,0,1,0
"0",8,1,0,51984,7,0.130516570044129,11,0,0,"Recurring",2,0,0,NA,0,0,1,0
"0",10,0,0,62400,11,0.130516570044129,16,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",5,0,0,93600,10,0.130516570044129,13,0,1,"One-Time",4,6,0,NA,0,1,0,0
"1",10,0,0,52260,3,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",9,0,0,140400,11,0.130516570044129,5,1,1,"One-Time",7,1,0,NA,0,1,0,0
"0",3,13,1,46800,5,0.130516570044129,6,0,0,"No ACH",6,0,0,NA,0,0,0,1
"0",6,0,0,41600,17,0.130516570044129,2,1,1,"Recurring",2,2,0,NA,0,0,1,0
"1",6,12,0,23400,7,0.130516570044129,17,0,0,"Recurring",0,6,0,NA,0,0,1,0
"0",6,13,0,52000,8,0.130516570044129,11,0,0,"Recurring",2,0,1,0.5,0,0,1,0
"0",6,13,3,94536,16,0.130516570044129,11,0,1,"Recurring",8,0,0,NA,0,0,1,0
"1",9,10,0,39520,4,0.130516570044129,12,0,1,"Recurring",3,5,0,NA,0,0,1,0
"0",14,0,0,46800,6,0.130516570044129,10,0,1,"One-Time",10,0,0,NA,0,1,0,0
"0",2,10,0,90000,4,0.130516570044129,17,0,1,"No ACH",10,4,0,NA,0,0,0,1
"0",10,0,0,22100,5,0.130516570044129,11,0,1,"One-Time",1,5,0,NA,0,1,0,0
"1",8,10,1,57600,5,0.130516570044129,11,0,0,"One-Time",5,2,0,NA,0,1,0,0
"1",4,0,0,44000,8,0.130516570044129,15,0,1,"One-Time",10,4,0,NA,0,1,0,0
"0",5,24,2,52000,9,0.130516570044129,11,0,0,"Recurring",6,0,0,NA,0,0,1,0
"0",4,0,0,143000,6,0.130516570044129,14,0,0,"Recurring",3,2,0,NA,0,0,1,0
"1",3,13,1,59800,3,0.130516570044129,10,0,0,"Recurring",2,0,0,NA,0,0,1,0
"1",8,0,0,77688,15,0.130516570044129,11,1,1,"Recurring",10,4,0,NA,0,0,1,0
"1",9,0,0,31200,7,0.130516570044129,12,0,0,"Recurring",2,2,0,NA,0,0,1,0
"1",5,12,0,124400,16,0.130516570044129,5,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",5,0,0,60000,3,0.130516570044129,11,0,0,"Billing",1,10,0,NA,1,0,0,0
"0",5,10,0,41600,9,0.130516570044129,12,0,0,"Recurring",5,0,0,NA,0,0,1,0
"1",9,13,1,43080,8,0.130516570044129,16,1,1,"One-Time",5,0,0,NA,0,1,0,0
"0",4,12,0,59800,13,0.130516570044129,11,1,1,"Recurring",3,4,0,NA,0,0,1,0
"1",7,0,0,59800,7,0.130516570044129,11,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",3,0,0,88800,9,0.130516570044129,11,0,1,"One-Time",1,0,0,NA,0,1,0,0
"0",7,13,0,91000,14,0.130516570044129,9,0,0,"Recurring",9,0,0,NA,0,0,1,0
"0",14,0,0,44200,11,0.130516570044129,4,1,1,"Recurring",0,0,0,NA,0,0,1,0
"1",8,10,0,91000,9,0.130516570044129,11,0,1,"Recurring",0,0,0,NA,0,0,1,0
"0",9,10,0,65000,12,0.130516570044129,18,1,1,"Recurring",2,0,0,NA,0,0,1,0
"1",5,0,0,54000,5,0.130516570044129,16,0,0,"Recurring",0,2,0,NA,0,0,1,0
"1",4,10,0,59800,7,0.130516570044129,13,0,0,"Recurring",1,3,0,NA,0,0,1,0
"0",2,13,0,54600,13,0.130516570044129,4,0,1,"No ACH",1,2,0,NA,0,0,0,1
"0",13,0,0,42780,7,0.130516570044129,11,0,0,"Recurring",0,0,0,NA,0,0,1,0
"1",9,0,0,117000,5,0.130516570044129,6,0,0,"Recurring",0,1,0,NA,0,0,1,0
"0",2,1,0,98800,10,0.130516570044129,14,0,1,"No ACH",1,1,0,NA,0,0,0,1
"1",4,12,0,50400,17,0.130516570044129,17,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",2,13,0,114000,7,0.130516570044129,8,0,1,"No ACH",3,1,0,NA,0,0,0,1
"1",6,12,0,35676,7,0.130516570044129,16,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",3,12,0,46800,13,0.130516570044129,16,0,1,"No ACH",0,0,0,NA,0,0,0,1
"0",6,0,0,83280,3,0.130516570044129,13,0,1,"Recurring",1,3,0,NA,0,0,1,0
"1",7,0,0,59800,5,0.130516570044129,8,0,1,"Recurring",3,2,0,NA,0,0,1,0
"1",9,0,0,59800,5,0.130516570044129,11,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",2,13,0,108000,4,0.130516570044129,14,0,0,"No ACH",3,0,0,NA,0,0,0,1
"0",19,0,0,116150.06,4,0.130516570044129,9,0,0,"Billing",2,0,0,NA,1,0,0,0
"1",4,0,0,70616,6,0.130516570044129,13,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",13,0,0,42900,8,0.130516570044129,6,0,1,"Billing",0,0,0,NA,1,0,0,0
"0",12,0,0,83200,5,0.130516570044129,6,0,1,"Recurring",1,0,0,NA,0,0,1,0
"0",8,8,0,141600,18,0.130516570044129,17,0,1,"One-Time",3,0,0,NA,0,1,0,0
"0",10,10,0,65613.6,12,0.130516570044129,17,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",7,0,0,62197.72,11,0.130516570044129,10,0,1,"Recurring",2,0,0,NA,0,0,1,0
"1",5,10,0,91000,10,0.130516570044129,15,0,1,"Recurring",2,8,0,NA,0,0,1,0
"1",3,13,1,84360,9,0.130516570044129,17,0,1,"Recurring",3,3,0,NA,0,0,1,0
"1",3,0,0,87205.08,15,0.130516570044129,12,1,1,"Recurring",0,1,0,NA,0,0,1,0
"0",13,0,0,59800,6,0.130516570044129,8,0,0,"Recurring",1,5,0,NA,0,0,1,0
"0",14,0,0,60000,2,0.130516570044129,15,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",6,10,0,59000,5,0.130516570044129,11,0,1,"Recurring",2,1,0,NA,0,0,1,0
"1",8,0,0,36000,7,0.130516570044129,18,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",6,0,0,49968,3,0.130516570044129,11,0,1,"Recurring",5,1,0,NA,0,0,1,0
"1",4,12,0,34332,6,0.130516570044129,18,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",6,0,0,80005.38,12,0.130516570044129,7,1,1,"One-Time",1,1,0,NA,0,1,0,0
"0",7,0,0,59800,7,0.130516570044129,1,0,1,"Billing",1,2,0,NA,1,0,0,0
"0",12,10,0,59800,9,0.130516570044129,17,0,1,"Recurring",4,0,0,NA,0,0,1,0
"0",2,12,0,81996,6,0.130516570044129,6,0,1,"No ACH",3,0,0,NA,0,0,0,1
"0",6,3,0,26000,11,0.130516570044129,18,1,0,"Recurring",1,0,0,NA,0,0,1,0
"0",6,12,0,57996,8,0.130516570044129,16,0,1,"Recurring",1,5,0,NA,0,0,1,0
"0",9,1,0,59800,5,0.130516570044129,11,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",4,13,1,99189.48,7,0.130516570044129,12,0,0,"Recurring",1,4,0,NA,0,0,1,0
"1",5,13,0,49672.48,9,0.130516570044129,10,0,1,"One-Time",3,1,0,NA,0,1,0,0
"0",2,13,0,57000,6,0.130516570044129,1,0,1,"No ACH",2,0,0,NA,0,0,0,1
"0",4,13,0,59800,11,0.130516570044129,17,0,1,"One-Time",3,2,0,NA,0,1,0,0
"0",3,10,0,37148.8,13,0.130516570044129,9,0,1,"No ACH",0,1,1,0,0,0,0,1
"0",6,10,0,82357.54,7,0.130516570044129,15,0,0,"Recurring",1,1,1,1,0,0,1,0
"1",9,0,0,74100,11,0.130516570044129,15,0,0,"Recurring",1,0,0,NA,0,0,1,0
"0",4,15,2,54800,4,0.130516570044129,18,0,1,"Recurring",5,0,0,NA,0,0,1,0
"1",6,12,0,59800,8,0.130516570044129,10,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",5,0,0,61560,8,0.130516570044129,16,0,1,"Recurring",2,1,0,NA,0,0,1,0
"0",12,4,1,38688,12,0.130516570044129,3,0,1,"One-Time",3,3,0,NA,0,1,0,0
"1",13,0,0,59800,11,0.130516570044129,15,0,1,"One-Time",8,0,0,NA,0,1,0,0
"1",8,0,0,43680,11,0.130516570044129,17,0,0,"Recurring",0,3,0,NA,0,0,1,0
"0",8,0,0,65964.34,8,0.130516570044129,3,0,0,"Recurring",2,4,0,NA,0,0,1,0
"0",3,12,0,36690.84,2,0.130516570044129,16,0,0,"One-Time",1,1,0,NA,0,1,0,0
"0",12,0,0,105404,4,0.130516570044129,5,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",3,0,0,26724,5,0.130516570044129,16,0,0,"One-Time",3,1,0,NA,0,1,0,0
"0",2,8,0,62500,4,0.130516570044129,6,0,0,"No ACH",4,1,0,NA,0,0,0,1
"0",4,0,0,33600,6,0.130516570044129,11,0,0,"Recurring",1,0,0,NA,0,0,1,0
"1",3,10,0,55111.42,21,0.130516570044129,17,0,1,"No ACH",5,2,0,NA,0,0,0,1
"0",7,12,0,59800,3,0.130516570044129,15,0,1,"One-Time",3,5,0,NA,0,1,0,0
"1",3,13,0,16152,7,0.130516570044129,17,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",5,0,0,105716,5,0.130516570044129,17,0,1,"Recurring",1,3,0,NA,0,0,1,0
"0",7,0,0,25224.8,3,0.130516570044129,17,0,1,"Recurring",1,5,0,NA,0,0,1,0
"0",5,10,0,135200,7,0.130516570044129,16,1,1,"Recurring",2,5,0,NA,0,0,1,0
"0",3,0,0,28500,7,0.130516570044129,8,0,0,"One-Time",1,0,0,NA,0,1,0,0
"0",3,10,0,23400,5,0.130516570044129,16,0,0,"No ACH",2,2,0,NA,0,0,0,1
"0",9,0,0,20004,5,0.130516570044129,3,0,1,"Recurring",0,2,0,NA,0,0,1,0
"0",8,12,0,35105.98,4,0.130516570044129,17,0,1,"Recurring",2,0,0,NA,0,0,1,0
"0",5,0,0,59800,9,0.130516570044129,17,1,0,"Recurring",5,2,0,NA,0,0,1,0
"1",3,13,0,59800,8,0.130516570044129,14,0,0,"Recurring",0,4,0,NA,0,0,1,0
"0",5,13,0,17986.32,8,0.130516570044129,8,1,1,"Recurring",0,2,0,NA,0,0,1,0
"0",14,10,0,33800,5,0.130516570044129,3,0,1,"Recurring",1,1,0,NA,0,0,1,0
"0",8,0,0,57830.04,3,0.130516570044129,13,0,1,"Billing",1,4,0,NA,1,0,0,0
"0",6,0,0,81000,6,0.130516570044129,11,0,0,"Recurring",8,2,0,NA,0,0,1,0
"0",5,13,0,90001.6,23,0.130516570044129,3,0,1,"Recurring",3,1,0,NA,0,0,1,0
"0",16,0,0,18744,3,0.130516570044129,7,0,0,"Recurring",10,3,0,NA,0,0,1,0
"1",5,0,0,120900,5,0.130516570044129,12,0,1,"Recurring",0,0,0,NA,0,0,1,0
"1",8,0,0,75000,3,0.130516570044129,5,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",5,10,0,26000,7,0.130516570044129,10,0,0,"Recurring",0,1,0,NA,0,0,1,0
"1",2,12,0,46800,7,0.130516570044129,2,1,1,"No ACH",5,2,0,NA,0,0,0,1
"0",3,13,0,34512,7,0.130516570044129,15,0,0,"No ACH",2,3,0,NA,0,0,0,1
"0",3,0,0,9264.48,2,0.130516570044129,9,0,1,"No ACH",1,0,0,NA,0,0,0,1
"0",5,10,0,78000,8,0.130516570044129,5,0,0,"Recurring",0,6,0,NA,0,0,1,0
"0",4,13,1,73248,9,0.130516570044129,15,0,0,"Recurring",4,0,0,NA,0,0,1,0
"0",2,12,0,59800,7,0.130516570044129,17,0,1,"No ACH",4,2,1,0.8,0,0,0,1
"1",3,0,0,82162.08,6,0.130516570044129,8,0,1,"Recurring",1,2,0,NA,0,0,1,0
"0",3,13,0,124000,2,0.130516570044129,1,0,0,"No ACH",2,0,0,NA,0,0,0,1
"0",3,10,0,72530.64,7,0.130516570044129,17,0,0,"No ACH",1,6,0,NA,0,0,0,1
"0",3,13,1,142830.96,3,0.130516570044129,11,0,1,"No ACH",10,0,0,NA,0,0,0,1
"1",11,0,0,49400,5,0.130516570044129,16,0,1,"Recurring",0,1,0,NA,0,0,1,0
"0",5,13,0,79716,6,0.130516570044129,17,0,0,"Recurring",3,0,1,1,0,0,1,0
